user_id,session_id,timestamp,behavior_type,product_service,product_id,category,search_keyword,quantity,step_in_session,label_next_behavior,source_service,is_synthetic
fcece1e0-9806-521d-85a1-c077aa27c0fa,2183069b-c6e7-5447-b28b-4de5518562a5,2026-01-20T10:11:00+00:00,login,,,,,,1,search,customer-service,1
fcece1e0-9806-521d-85a1-c077aa27c0fa,2183069b-c6e7-5447-b28b-4de5518562a5,2026-01-20T10:21:00+00:00,search,,,Beauty,cleanser,,2,view_product,web-service,1
fcece1e0-9806-521d-85a1-c077aa27c0fa,2183069b-c6e7-5447-b28b-4de5518562a5,2026-01-20T10:27:00+00:00,view_product,beauty,9a1b2e6d-b4cc-5397-b1b8-1434effc298e,Beauty,,,3,,web-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:08:00+00:00,register,,,,,,1,login,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:11:00+00:00,login,,,,,,2,search,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:21:00+00:00,search,,,Gaming,mk.2,,3,view_product,web-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:24:00+00:00,view_product,gaming,8575965d-020b-53c0-a190-32cd78867c0e,Gaming,,,4,add_to_cart,web-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:33:00+00:00,add_to_cart,gaming,8575965d-020b-53c0-a190-32cd78867c0e,Gaming,,1,5,update_cart_quantity,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:40:00+00:00,update_cart_quantity,gaming,8575965d-020b-53c0-a190-32cd78867c0e,Gaming,,2,6,purchase,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,75cc179a-db2c-57ea-9c8c-48d4d2f39b52,2026-01-20T11:49:00+00:00,purchase,gaming,8575965d-020b-53c0-a190-32cd78867c0e,Gaming,,1,7,,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,5bbe1387-f239-5669-8e0f-06e7bbc71e21,2026-01-20T12:09:00+00:00,login,,,,,,1,search,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,5bbe1387-f239-5669-8e0f-06e7bbc71e21,2026-01-20T12:14:00+00:00,search,,,Laptop,oled laptop,,2,add_to_cart,web-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,5bbe1387-f239-5669-8e0f-06e7bbc71e21,2026-01-20T12:24:00+00:00,add_to_cart,laptop,5417d6a1-1ec4-530e-a8df-46085e3b8aaa,Laptop,,2,3,update_cart_quantity,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,5bbe1387-f239-5669-8e0f-06e7bbc71e21,2026-01-20T12:30:00+00:00,update_cart_quantity,laptop,5417d6a1-1ec4-530e-a8df-46085e3b8aaa,Laptop,,3,4,purchase,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,5bbe1387-f239-5669-8e0f-06e7bbc71e21,2026-01-20T12:41:00+00:00,purchase,laptop,5417d6a1-1ec4-530e-a8df-46085e3b8aaa,Laptop,,3,5,,customer-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,34d300fa-e996-582f-bd86-c853ddcecb45,2026-01-20T13:04:00+00:00,login,,,,,,1,search,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,1a1822f8-5a6d-5812-a4a8-d0c40305c0f5,2026-01-20T13:05:00+00:00,login,,,,,,1,search,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,1a1822f8-5a6d-5812-a4a8-d0c40305c0f5,2026-01-20T13:08:00+00:00,search,,,Mobile,x100,,2,view_product,web-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,34d300fa-e996-582f-bd86-c853ddcecb45,2026-01-20T13:09:00+00:00,search,,,Sports,yoga mat,,2,view_product,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T13:10:00+00:00,register,,,,,,1,login,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,1a1822f8-5a6d-5812-a4a8-d0c40305c0f5,2026-01-20T13:17:00+00:00,view_product,mobile,364c9127-87f7-5319-a81e-ae299cef7e3d,Mobile,,,3,view_product,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T13:18:00+00:00,login,,,,,,2,search,customer-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,34d300fa-e996-582f-bd86-c853ddcecb45,2026-01-20T13:19:00+00:00,view_product,sports,a6cb868a-3acf-5685-8b18-87cece15228b,Sports,,,3,add_to_cart,web-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,34d300fa-e996-582f-bd86-c853ddcecb45,2026-01-20T13:26:00+00:00,add_to_cart,sports,a6cb868a-3acf-5685-8b18-87cece15228b,Sports,,1,4,remove_from_cart,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,1a1822f8-5a6d-5812-a4a8-d0c40305c0f5,2026-01-20T13:26:00+00:00,view_product,mobile,b20bd9e3-1466-5851-8a91-236878ae6a62,Mobile,,,4,add_to_cart,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T13:28:00+00:00,search,,,Food & Drinks,coffee,,3,view_product,web-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,34d300fa-e996-582f-bd86-c853ddcecb45,2026-01-20T13:32:00+00:00,remove_from_cart,sports,a6cb868a-3acf-5685-8b18-87cece15228b,Sports,,1,5,,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,1a1822f8-5a6d-5812-a4a8-d0c40305c0f5,2026-01-20T13:32:00+00:00,add_to_cart,mobile,b20bd9e3-1466-5851-8a91-236878ae6a62,Mobile,,1,5,purchase,customer-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T13:38:00+00:00,view_product,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,,4,add_to_cart,web-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,1a1822f8-5a6d-5812-a4a8-d0c40305c0f5,2026-01-20T13:39:00+00:00,purchase,mobile,b20bd9e3-1466-5851-8a91-236878ae6a62,Mobile,,3,6,,customer-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T13:49:00+00:00,add_to_cart,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,3,5,update_cart_quantity,customer-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T13:58:00+00:00,update_cart_quantity,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,1,6,purchase,customer-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,94c6bbce-f26a-5bf9-b892-ae76af16208e,2026-01-20T14:02:00+00:00,purchase,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,1,7,,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,c6c95ec4-dae2-5a07-907c-bdcbfd997a8e,2026-01-20T14:04:00+00:00,register,,,,,,1,login,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,c6c95ec4-dae2-5a07-907c-bdcbfd997a8e,2026-01-20T14:11:00+00:00,login,,,,,,2,search,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,c6c95ec4-dae2-5a07-907c-bdcbfd997a8e,2026-01-20T14:17:00+00:00,search,,,Cloth,jacket,,3,view_product,web-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,c6c95ec4-dae2-5a07-907c-bdcbfd997a8e,2026-01-20T14:21:00+00:00,view_product,cloth,8663500d-62c1-502b-9608-c67abbe4cd65,Cloth,,,4,add_to_cart,web-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,c6c95ec4-dae2-5a07-907c-bdcbfd997a8e,2026-01-20T14:30:00+00:00,add_to_cart,cloth,8663500d-62c1-502b-9608-c67abbe4cd65,Cloth,,3,5,purchase,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,c6c95ec4-dae2-5a07-907c-bdcbfd997a8e,2026-01-20T14:34:00+00:00,purchase,cloth,8663500d-62c1-502b-9608-c67abbe4cd65,Cloth,,3,6,,customer-service,1
68fa777b-42cd-59a5-befa-9fa4e519af6b,7bfa9bf6-13c1-545b-90e2-e2c5aa136f9f,2026-01-20T16:05:00+00:00,login,,,,,,1,search,customer-service,1
18ff5c70-f78c-51c0-a442-de53522f94d8,222ac941-b694-577f-a3fd-08e42453f3ea,2026-01-20T16:10:00+00:00,login,,,,,,1,search,customer-service,1
68fa777b-42cd-59a5-befa-9fa4e519af6b,7bfa9bf6-13c1-545b-90e2-e2c5aa136f9f,2026-01-20T16:11:00+00:00,search,,,Food & Drinks,snack,,2,add_to_cart,web-service,1
68fa777b-42cd-59a5-befa-9fa4e519af6b,7bfa9bf6-13c1-545b-90e2-e2c5aa136f9f,2026-01-20T16:20:00+00:00,add_to_cart,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,2,3,update_cart_quantity,customer-service,1
18ff5c70-f78c-51c0-a442-de53522f94d8,222ac941-b694-577f-a3fd-08e42453f3ea,2026-01-20T16:21:00+00:00,search,,,Laptop,oled laptop,,2,view_product,web-service,1
68fa777b-42cd-59a5-befa-9fa4e519af6b,7bfa9bf6-13c1-545b-90e2-e2c5aa136f9f,2026-01-20T16:25:00+00:00,update_cart_quantity,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,3,4,purchase,customer-service,1
18ff5c70-f78c-51c0-a442-de53522f94d8,222ac941-b694-577f-a3fd-08e42453f3ea,2026-01-20T16:26:00+00:00,view_product,laptop,c012dd04-54dd-5577-902a-b049b045a1e5,Laptop,,,3,add_to_cart,web-service,1
18ff5c70-f78c-51c0-a442-de53522f94d8,222ac941-b694-577f-a3fd-08e42453f3ea,2026-01-20T16:31:00+00:00,add_to_cart,laptop,c012dd04-54dd-5577-902a-b049b045a1e5,Laptop,,2,4,remove_from_cart,customer-service,1
68fa777b-42cd-59a5-befa-9fa4e519af6b,7bfa9bf6-13c1-545b-90e2-e2c5aa136f9f,2026-01-20T16:35:00+00:00,purchase,food,72fc5eec-b954-5b32-b13c-ba9f26f16be1,Food & Drinks,,3,5,,customer-service,1
18ff5c70-f78c-51c0-a442-de53522f94d8,222ac941-b694-577f-a3fd-08e42453f3ea,2026-01-20T16:39:00+00:00,remove_from_cart,laptop,c012dd04-54dd-5577-902a-b049b045a1e5,Laptop,,1,5,,customer-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,46c4a3b5-c56c-5459-9824-18471fea66b0,2026-01-20T19:04:00+00:00,login,,,,,,1,search,customer-service,1
55601a8a-6eec-5011-8d91-5f41cf5b235c,cda9d257-4978-5671-abeb-82afdfb4eec2,2026-01-20T19:09:00+00:00,login,,,,,,1,search,customer-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,46c4a3b5-c56c-5459-9824-18471fea66b0,2026-01-20T19:13:00+00:00,search,,,Cloth,denim,,2,view_product,web-service,1
55601a8a-6eec-5011-8d91-5f41cf5b235c,cda9d257-4978-5671-abeb-82afdfb4eec2,2026-01-20T19:14:00+00:00,search,,,Cloth,jacket,,2,view_product,web-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,46c4a3b5-c56c-5459-9824-18471fea66b0,2026-01-20T19:16:00+00:00,view_product,cloth,379a8be1-7d67-5b04-af82-d25100fdc885,Cloth,,,3,add_to_cart,web-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,46c4a3b5-c56c-5459-9824-18471fea66b0,2026-01-20T19:21:00+00:00,add_to_cart,cloth,379a8be1-7d67-5b04-af82-d25100fdc885,Cloth,,1,4,remove_from_cart,customer-service,1
55601a8a-6eec-5011-8d91-5f41cf5b235c,cda9d257-4978-5671-abeb-82afdfb4eec2,2026-01-20T19:24:00+00:00,view_product,cloth,25506a8d-1b5d-52ca-a8e6-a3dc289d5777,Cloth,,,3,view_product,web-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,46c4a3b5-c56c-5459-9824-18471fea66b0,2026-01-20T19:29:00+00:00,remove_from_cart,cloth,379a8be1-7d67-5b04-af82-d25100fdc885,Cloth,,3,5,,customer-service,1
55601a8a-6eec-5011-8d91-5f41cf5b235c,cda9d257-4978-5671-abeb-82afdfb4eec2,2026-01-20T19:32:00+00:00,view_product,cloth,3448c458-2305-5a46-b934-906b0c0e5202,Cloth,,,4,add_to_cart,web-service,1
55601a8a-6eec-5011-8d91-5f41cf5b235c,cda9d257-4978-5671-abeb-82afdfb4eec2,2026-01-20T19:42:00+00:00,add_to_cart,cloth,3448c458-2305-5a46-b934-906b0c0e5202,Cloth,,2,5,purchase,customer-service,1
55601a8a-6eec-5011-8d91-5f41cf5b235c,cda9d257-4978-5671-abeb-82afdfb4eec2,2026-01-20T19:49:00+00:00,purchase,cloth,3448c458-2305-5a46-b934-906b0c0e5202,Cloth,,1,6,,customer-service,1
657dc18c-aec6-54a7-ad03-8ed31a2c50d6,9468123b-64a5-5f68-854a-20b7ffe5b727,2026-01-20T20:05:00+00:00,login,,,,,,1,search,customer-service,1
657dc18c-aec6-54a7-ad03-8ed31a2c50d6,9468123b-64a5-5f68-854a-20b7ffe5b727,2026-01-20T20:08:00+00:00,search,,,Books,python book,,2,view_product,web-service,1
657dc18c-aec6-54a7-ad03-8ed31a2c50d6,9468123b-64a5-5f68-854a-20b7ffe5b727,2026-01-20T20:18:00+00:00,view_product,book,3322cf25-c181-56e8-a64f-2efcd2626d32,Books,,,3,add_to_cart,web-service,1
657dc18c-aec6-54a7-ad03-8ed31a2c50d6,9468123b-64a5-5f68-854a-20b7ffe5b727,2026-01-20T20:27:00+00:00,add_to_cart,book,3322cf25-c181-56e8-a64f-2efcd2626d32,Books,,3,4,remove_from_cart,customer-service,1
657dc18c-aec6-54a7-ad03-8ed31a2c50d6,9468123b-64a5-5f68-854a-20b7ffe5b727,2026-01-20T20:33:00+00:00,remove_from_cart,book,3322cf25-c181-56e8-a64f-2efcd2626d32,Books,,2,5,,customer-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,4d2e73ef-cd71-5964-870f-83a2d864a89f,2026-01-21T12:04:00+00:00,login,,,,,,1,search,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,bf35c190-1358-5f84-bb06-7074b1dc5e73,2026-01-21T12:06:00+00:00,login,,,,,,1,search,customer-service,1
fcece1e0-9806-521d-85a1-c077aa27c0fa,c5ffe573-7fe5-5e74-8046-fafde619e42a,2026-01-21T12:06:00+00:00,login,,,,,,1,search,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,6c41d99d-f036-572f-a9a3-ed8fd16a47a0,2026-01-21T12:08:00+00:00,login,,,,,,1,search,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,bf35c190-1358-5f84-bb06-7074b1dc5e73,2026-01-21T12:11:00+00:00,search,,,Sports,yoga mat,,2,view_product,web-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,6c41d99d-f036-572f-a9a3-ed8fd16a47a0,2026-01-21T12:12:00+00:00,search,,,Beauty,moisturizer,,2,view_product,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,4d2e73ef-cd71-5964-870f-83a2d864a89f,2026-01-21T12:15:00+00:00,search,,,Cloth,skirt,,2,view_product,web-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,6c41d99d-f036-572f-a9a3-ed8fd16a47a0,2026-01-21T12:15:00+00:00,view_product,beauty,9a1b2e6d-b4cc-5397-b1b8-1434effc298e,Beauty,,,3,view_product,web-service,1
fcece1e0-9806-521d-85a1-c077aa27c0fa,c5ffe573-7fe5-5e74-8046-fafde619e42a,2026-01-21T12:15:00+00:00,search,,,Tech Accessories,wireless mouse,,2,view_product,web-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,bf35c190-1358-5f84-bb06-7074b1dc5e73,2026-01-21T12:16:00+00:00,view_product,sports,e8a168ce-cff8-517b-8ec8-b27d3ff354be,Sports,,,3,view_product,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,4d2e73ef-cd71-5964-870f-83a2d864a89f,2026-01-21T12:20:00+00:00,view_product,cloth,bc173ffd-314e-58db-a2f8-cbc5a0da5aff,Cloth,,,3,view_product,web-service,1
fcece1e0-9806-521d-85a1-c077aa27c0fa,c5ffe573-7fe5-5e74-8046-fafde619e42a,2026-01-21T12:20:00+00:00,view_product,accessory,99baab36-efa4-57ac-84f7-e741cbf332e6,Tech Accessories,,,3,,web-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,6c41d99d-f036-572f-a9a3-ed8fd16a47a0,2026-01-21T12:21:00+00:00,view_product,beauty,edc7a4fc-1cd4-51ed-91fc-7e0613982a96,Beauty,,,4,add_to_cart,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,4d2e73ef-cd71-5964-870f-83a2d864a89f,2026-01-21T12:24:00+00:00,view_product,cloth,bc173ffd-314e-58db-a2f8-cbc5a0da5aff,Cloth,,,4,add_to_cart,web-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,bf35c190-1358-5f84-bb06-7074b1dc5e73,2026-01-21T12:27:00+00:00,view_product,sports,e8a168ce-cff8-517b-8ec8-b27d3ff354be,Sports,,,4,add_to_cart,web-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,4d2e73ef-cd71-5964-870f-83a2d864a89f,2026-01-21T12:30:00+00:00,add_to_cart,cloth,bc173ffd-314e-58db-a2f8-cbc5a0da5aff,Cloth,,1,5,purchase,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,6c41d99d-f036-572f-a9a3-ed8fd16a47a0,2026-01-21T12:31:00+00:00,add_to_cart,beauty,edc7a4fc-1cd4-51ed-91fc-7e0613982a96,Beauty,,3,5,purchase,customer-service,1
583bf365-17e5-5c0c-98da-4f25bbe74e15,4d2e73ef-cd71-5964-870f-83a2d864a89f,2026-01-21T12:34:00+00:00,purchase,cloth,bc173ffd-314e-58db-a2f8-cbc5a0da5aff,Cloth,,2,6,,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,bf35c190-1358-5f84-bb06-7074b1dc5e73,2026-01-21T12:36:00+00:00,add_to_cart,sports,e8a168ce-cff8-517b-8ec8-b27d3ff354be,Sports,,2,5,purchase,customer-service,1
8bffdd4a-f17b-5cb0-9924-c9fe66c6ed5d,bf35c190-1358-5f84-bb06-7074b1dc5e73,2026-01-21T12:39:00+00:00,purchase,sports,e8a168ce-cff8-517b-8ec8-b27d3ff354be,Sports,,3,6,,customer-service,1
62dc9b9a-9b96-53dc-8855-ee4d07e0a868,6c41d99d-f036-572f-a9a3-ed8fd16a47a0,2026-01-21T12:40:00+00:00,purchase,beauty,edc7a4fc-1cd4-51ed-91fc-7e0613982a96,Beauty,,1,6,,customer-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,1d46f188-f159-5384-9c2e-7c1f8a6ef0ed,2026-01-21T13:04:00+00:00,login,,,,,,1,search,customer-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,1d46f188-f159-5384-9c2e-7c1f8a6ef0ed,2026-01-21T13:12:00+00:00,search,,,Food & Drinks,calbee,,2,view_product,web-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,1d46f188-f159-5384-9c2e-7c1f8a6ef0ed,2026-01-21T13:23:00+00:00,view_product,food,1df2786a-a99e-505f-9a11-8c3885dfa87e,Food & Drinks,,,3,add_to_cart,web-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,1d46f188-f159-5384-9c2e-7c1f8a6ef0ed,2026-01-21T13:30:00+00:00,add_to_cart,food,1df2786a-a99e-505f-9a11-8c3885dfa87e,Food & Drinks,,2,4,remove_from_cart,customer-service,1
4aadc3e1-59d5-5ec5-8ecf-212c812f4e27,1d46f188-f159-5384-9c2e-7c1f8a6ef0ed,2026-01-21T13:37:00+00:00,remove_from_cart,food,1df2786a-a99e-505f-9a11-8c3885dfa87e,Food & Drinks,,2,5,,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,fa9b3139-2ee4-5fce-88c2-add4f602d4f6,2026-01-21T14:06:00+00:00,login,,,,,,1,search,customer-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,caaa6b8c-3cb6-50e7-a47f-3140d08931ed,2026-01-21T14:10:00+00:00,login,,,,,,1,search,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,fa9b3139-2ee4-5fce-88c2-add4f602d4f6,2026-01-21T14:13:00+00:00,search,,,Beauty,sunscreen,,2,add_to_cart,web-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,caaa6b8c-3cb6-50e7-a47f-3140d08931ed,2026-01-21T14:17:00+00:00,search,,,Cloth,tee,,2,view_product,web-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,fa9b3139-2ee4-5fce-88c2-add4f602d4f6,2026-01-21T14:22:00+00:00,add_to_cart,beauty,df522c34-c915-5287-a4d1-d99f4cc8504c,Beauty,,2,3,update_cart_quantity,customer-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,caaa6b8c-3cb6-50e7-a47f-3140d08931ed,2026-01-21T14:26:00+00:00,view_product,cloth,25506a8d-1b5d-52ca-a8e6-a3dc289d5777,Cloth,,,3,view_product,web-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,caaa6b8c-3cb6-50e7-a47f-3140d08931ed,2026-01-21T14:31:00+00:00,view_product,cloth,379a8be1-7d67-5b04-af82-d25100fdc885,Cloth,,,4,add_to_cart,web-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,fa9b3139-2ee4-5fce-88c2-add4f602d4f6,2026-01-21T14:31:00+00:00,update_cart_quantity,beauty,df522c34-c915-5287-a4d1-d99f4cc8504c,Beauty,,1,4,purchase,customer-service,1
4f6c2927-9eb9-5970-9cc2-98130606e0b2,fa9b3139-2ee4-5fce-88c2-add4f602d4f6,2026-01-21T14:36:00+00:00,purchase,beauty,df522c34-c915-5287-a4d1-d99f4cc8504c,Beauty,,1,5,,customer-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,caaa6b8c-3cb6-50e7-a47f-3140d08931ed,2026-01-21T14:38:00+00:00,add_to_cart,cloth,379a8be1-7d67-5b04-af82-d25100fdc885,Cloth,,1,5,purchase,customer-service,1
4a80e7db-3f8d-5251-9e35-aed58dc03398,caaa6b8c-3cb6-50e7-a47f-3140d08931ed,2026-01-21T14:49:00+00:00,purchase,cloth,379a8be1-7d67-5b04-af82-d25100fdc885,Cloth,,3,6,,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,ec02bb1f-995b-5984-b8b8-2a88684a9729,2026-01-21T16:07:00+00:00,login,,,,,,1,search,customer-service,1
8156bc09-0b44-5a18-9a15-5e9cfa1f65e3,9b4da6dc-1b34-5a92-9a98-bb9a7d2c87a3,2026-01-21T16:08:00+00:00,login,,,,,,1,search,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,ec02bb1f-995b-5984-b8b8-2a88684a9729,2026-01-21T16:11:00+00:00,search,,,Laptop,lenovo,,2,view_product,web-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,ec02bb1f-995b-5984-b8b8-2a88684a9729,2026-01-21T16:18:00+00:00,view_product,laptop,2b699dc3-2234-5b56-91ef-cfc661323085,Laptop,,,3,view_product,web-service,1
8156bc09-0b44-5a18-9a15-5e9cfa1f65e3,9b4da6dc-1b34-5a92-9a98-bb9a7d2c87a3,2026-01-21T16:18:00+00:00,search,,,Mobile,camera phone,,2,view_product,web-service,1
8156bc09-0b44-5a18-9a15-5e9cfa1f65e3,9b4da6dc-1b34-5a92-9a98-bb9a7d2c87a3,2026-01-21T16:27:00+00:00,view_product,mobile,cc1d3c53-8377-5827-acc8-597811d31fcb,Mobile,,,3,add_to_cart,web-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,ec02bb1f-995b-5984-b8b8-2a88684a9729,2026-01-21T16:29:00+00:00,view_product,laptop,2b699dc3-2234-5b56-91ef-cfc661323085,Laptop,,,4,add_to_cart,web-service,1
8156bc09-0b44-5a18-9a15-5e9cfa1f65e3,9b4da6dc-1b34-5a92-9a98-bb9a7d2c87a3,2026-01-21T16:34:00+00:00,add_to_cart,mobile,cc1d3c53-8377-5827-acc8-597811d31fcb,Mobile,,2,4,remove_from_cart,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,ec02bb1f-995b-5984-b8b8-2a88684a9729,2026-01-21T16:38:00+00:00,add_to_cart,laptop,2b699dc3-2234-5b56-91ef-cfc661323085,Laptop,,2,5,purchase,customer-service,1
8156bc09-0b44-5a18-9a15-5e9cfa1f65e3,9b4da6dc-1b34-5a92-9a98-bb9a7d2c87a3,2026-01-21T16:40:00+00:00,remove_from_cart,mobile,cc1d3c53-8377-5827-acc8-597811d31fcb,Mobile,,2,5,,customer-service,1
1d1c1d7d-93db-5357-9b77-9c131f3f436e,ec02bb1f-995b-5984-b8b8-2a88684a9729,2026-01-21T16:47:00+00:00,purchase,laptop,2b699dc3-2234-5b56-91ef-cfc661323085,Laptop,,3,6,,customer-service,1
f45259bb-206b-5b7e-b51c-5999fe3331fb,6df4066e-23da-5db2-8dc7-a7a6214fa820,2026-01-21T20:04:00+00:00,register,,,,,,1,login,customer-service,1
f45259bb-206b-5b7e-b51c-5999fe3331fb,6df4066e-23da-5db2-8dc7-a7a6214fa820,2026-01-21T20:09:00+00:00,login,,,,,,2,search,customer-service,1
f45259bb-206b-5b7e-b51c-5999fe3331fb,6df4066e-23da-5db2-8dc7-a7a6214fa820,2026-01-21T20:19:00+00:00,search,,,Cloth,dress,,3,view_product,web-service,1
f45259bb-206b-5b7e-b51c-5999fe3331fb,6df4066e-23da-5db2-8dc7-a7a6214fa820,2026-01-21T20:26:00+00:00,view_product,cloth,7aa0d818-af19-56c3-a620-7ee55cce2c37,Cloth,,,4,add_to_cart,web-service,1
f45259bb-206b-5b7e-b51c-5999fe3331fb,6df4066e-23da-5db2-8dc7-a7a6214fa820,2026-01-21T20:30:00+00:00,add_to_cart,cloth,7aa0d818-af19-56c3-a620-7ee55cce2c37,Cloth,,2,5,purchase,customer-service,1
f45259bb-206b-5b7e-b51c-5999fe3331fb,6df4066e-23da-5db2-8dc7-a7a6214fa820,2026-01-21T20:41:00+00:00,purchase,cloth,7aa0d818-af19-56c3-a620-7ee55cce2c37,Cloth,,2,6,,customer-service,1
77fa3f5e-31c7-5e09-b039-6e2660896790,9d6b9910-8282-5912-b6f5-d29d6801f526,2026-01-21T21:04:00+00:00,register,,,,,,1,login,customer-service,1
